DonorName,RecipientName,RecipientCode,IncomegroupName,USD_Commitment_Defl,ShortDescription,AgencyName,FlowCode,SectorCode,ProjectTitle,PurposeName,SectorName,ChannelName,ChannelReportedName,ExpectedStartDate,CompletionDate,LongDescription,CommitmentDate,Recipientstat SI.SPR.PCAP,Recipientstat SI.POV.XPND.MD,Recipientstat SP.POP.TOTL,Recipientstat AG.SRF.TOTL.K2,year
Germany,Indonesia,738,LMICs,0.0555491,WATER SUPPLY,Federal Ministries,11,140,Water Supply,Water sector policy and administrative management,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2008-08-01,2014-11-30,"Collaborative project - IWRM Gunung Kidul, Java, Indonesia / Sub-project 7 - Sanitation of drinking water - Supervision, design and implementation of an adapted drinking water treatment",2013-12-31,0.0,0.0,251806402.0,1910930.0,2013
Germany,Indonesia,738,LMICs,0.0464026,WATER SUPPLY,Federal Ministries,11,140,Water Supply,Water sector policy and administrative management,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2008-08-01,2014-11-30,"Collaborative project - IWRM Gunung Kidul, Java, Indonesia / Sub-project 8 - Development and implementation of adapted technologies for wastewater and waste treatment",2013-12-31,0.0,0.0,251806402.0,1910930.0,2013
Germany,Indonesia,738,LMICs,0.0142761,WATER SUPPLY,Federal Ministries,11,140,Water Supply,Water sector policy and administrative management,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2007-06-01,2014-05-31,"Collaborative project - IWRM Gunung Kidul, Java, Indonesia / Sub-project 2 - Geodesy",2013-12-31,0.0,0.0,251806402.0,1910930.0,2013
Germany,Egypt,142,LMICs,5.29366,PROGRAM WATER SUPPLY AND WASTEWATER MANAGEMENT,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Program Water Supply and Wastewater Management,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2011-05-20,2015-08-31,The services in the water and sanitation sector in selected governorates of Egypt are improving.,2013-12-31,0.0,0.0,88404640.0,1001450.0,2013
Germany,Ghana,241,LMICs,0.224809,RESOURCE RECOVERY - MADE IN NORTH RHINE-WESTPHALIA,Federal State of North Rhine-Westphalia,11,140,Resource Recovery - Made in North Rhine-Westphalia,Waste management/disposal,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-01-01,2014-12-31,Waste Management for Officials from Ghana and Kenia,2014-01-01,0.0,0.0,27224472.0,238540.0,2014
Germany,Tanzania,282,LDCs,0.0247157,STRENGTHENING OF THE RELATIONSHIP OF HAMBURG WITH DAR ES SALAAM,City State of Hamburg,11,140,Strengthening of the relationship of Hamburg with Dar es Salaam,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,City State of Hamburg,2014-01-01,2014-12-31,"Strengthening of the relationship of Hamburg with Dar es Salaam, representative of Hanburg in Dar es Salaam",2014-01-01,0.0,0.0,49959822.0,947300.0,2014
Germany,Nicaragua,364,LMICs,0.0829554,SLAUGHTERHOUSE PROJECT LEÓN,City State of Hamburg,11,140,slaughterhouse project León,Waste management/disposal,I.4. Water Supply & Sanitation,Public Sector Institutions,City State of Hamburg,2014-01-01,2014-12-31,"slaughterhouse project León, waste and sewage",2014-01-01,0.0,0.0,6142733.0,130370.0,2014
Germany,Kenya,248,LMICs,7.78856,DEVELOPMENT OF THE WATER AND SANITATION SECTOR IN KENYA,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Development of the Water and Sanitation Sector in Kenya,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-01-01,2016-12-31,Sustainable access of the urban poor to safe drinking water and basic sanitation is increased and the water resource management improved.,2014-01-01,0.0,0.0,46699981.0,580370.0,2014
Germany,Burkina Faso,287,LDCs,6.23085,WATER SUPPLY AND SANITATION,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Water supply and sanitation,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-01-06,2017-01-05,The project aims to ensure all year supply of the local population in the project area with clean drinking water.,2014-01-06,0.0,0.0,17586017.0,274220.0,2014
Germany,Democratic Republic of the Congo,235,LDCs,14.331,AEP CENTRES SECONDAIRES III,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,AEP Centres Secondaires III,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-08-18,2017-08-17,The project aims to improve access of the population to clean water through the rehabilitation and expansion of water infrastructure in secondary REGIDESO centers.,2014-01-06,0.0,0.0,73767447.0,2344860.0,2014
Germany,Democratic Republic of the Congo,235,LDCs,3.11543,AEP CENTRES SECONDAIRES III - BM,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,AEP Centres Secondaires III - BM,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-01-06,2017-01-05,The project aims to improve access of the population to clean water through the rehabilitation and expansion of water infrastructure in secondary REGIDESO centers.,2014-01-06,0.0,0.0,73767447.0,2344860.0,2014
Germany,Nicaragua,364,LMICs,0.030210200000000006,CONSTRUCTION OF A CENTRAL GARBAGE COLLECTION STATION AND THE IMPLANTATION OF GARBAGE BASKETS IN THE CITY OF CONDEGA/NICARAGUA,Federal State of North Rhine-Westphalia,11,140,Construction of a central garbage collection station and the Implantation of garbage baskets in the City of Condega/Nicaragua,Waste management/disposal,I.4. Water Supply & Sanitation,Public Sector Institutions,Federal State of North Rhine - Westphalia,2013-12-01,2014-03-31,"Construction of a service centre with workshop and sales store, equipment of playing areas and sports surfaces",2014-02-04,0.0,0.0,6142733.0,130370.0,2014
Germany,Peru,454,UMICs,44.3427,WASTEWATER TREATMENT OF LIMA,Kreditanstalt für Wiederaufbau,13,140,Wastewater Treatment of Lima,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-02-13,2022-02-11,Wastewater Treatment of Lima,2014-02-13,0.0,0.0,30090359.0,1285220.0,2014
Germany,Yemen,580,LDCs,13.0848,INSTITUTIONAL DEVELOPMENT OF THE WATER SECTOR,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Institutional Development of the Water Sector,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-02-20,2017-02-28,The municipal water utilities and the actors responsible for water resource management perform their task in the line with NWSSIP (National Water Sector Strategy and Investment Program),2014-02-20,0.0,0.0,25823485.0,527970.0,2014
Germany,Albania,71,UMICs,3.73851,SEWERAGE LAKE SHKODRA,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Sewerage Lake Shkodra,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-09-26,2017-09-25,"Rehabilitation and extension of the sewage network of the city of Shkodra and the localities of Dobraci, Shiroke and Zogaj as well as for the financing of plant equipment of UK Shkodër.",2014-02-27,3024.0,2473.2,2889104.0,28750.0,2014
Germany,Mexico,358,UMICs,0.05422090000000001,EXPERT SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM MEXICO  INTEGRATED WASTE MANAGEMENT  IN BAVARIA,Federal State of Bavaria,11,140,Expert seminar for specialists and executive staff from Mexico  integrated waste management  in Bavaria,Waste management/disposal,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2014-05-04,2014-05-11,co-financing of preparation and execution of an expert seminar,2014-03-05,0.0,0.0,120355128.0,1964380.0,2014
Germany,India,645,LMICs,4.98468,SUPPORT TO THE NATIONAL URBAN SANITATION POLICY II,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Support to the National Urban Sanitation Policy II,Basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-03-06,2017-03-31,Indian States and their cities take effective measures against the discharge of wastewater in surface water and in groundwater,2014-03-06,0.0,0.0,1295604184.0,3287259.0625,2014
Germany,Philippines,755,LMICs,0.138325,"SUSTAINING EFFECTIVE WATER MANAGEMENT IN DAVAO, MINDANAO",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Sustaining effective water management in Davao, Mindanao",Water sector policy and administrative management,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-01-01,2016-12-31,"Sustaining effective water management in Davao, Mindanao",2014-03-13,0.0,0.0,100513138.0,300000.0,2014
Germany,Mexico,358,UMICs,124.617,SECTOR REFORM PROGRAM URBAN WATER MANAGEMENT,Kreditanstalt für Wiederaufbau,13,140,Sector reform program Urban Water Management,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-09-03,2022-09-01,Financing of the budget of the national water authority CONAGUA for national reforms and new investments in the water sector.,2014-04-08,0.0,0.0,120355128.0,1964380.0,2014
Germany,Philippines,755,LMICs,0.0354785,"WATER AND SANITATION IN MAGSAYSAY, PHILIPPINES",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Water and sanitation in Magsaysay, Philippines",Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2012-07-01,2014-06-30,"Water and sanitation in Magsaysay, Philippines",2014-04-10,0.0,0.0,100513138.0,300000.0,2014
Germany,Kosovo,57,LMICs,2.49234,DEVELOPMENT OF SUSTAINABLE LOCAL PUBLIC SERVICES (WASTE MANAGEMENT),Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Development of sustainable local public services (waste management),Waste management/disposal,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-04-11,2016-12-31,Development of sustainable local public Services (waste management),2014-04-11,0.0,0.0,1812771.0,10887.0,2014
Germany,Peru,454,UMICs,5.48315,ADAPTATION OF WATER RESOURCE MANAGEMENT IN URBAN AREAS TO CLIMATE CHANGE WITH PRIVATE SECTOR,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Adaptation of water resource management in urban areas to climate change with private sector,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-04-16,2019-05-31,"The water resource management in the catchment areas of the rivers Chillón, Rímac and Lurín (ChiRiLu) is aligned to climate change adaptation with the participation of the private sector",2014-04-16,0.0,0.0,30090359.0,1285220.0,2014
Germany,Egypt,142,LMICs,2.49234,IMPROVED WATER AND WASTEWATER SERVICES PROGRAMME II (IWSP II),Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Improved Water and Wastewater Services Programme II (IWSP II),Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-04-30,2017-04-29,Financing of the Improved Water and Wastewater Services Programme II (IWSP II),2014-04-30,0.0,0.0,90424654.0,1001450.0,2014
Germany,Egypt,142,LMICs,67.4801,IMPROVED WATER AND WASTEWATER SERVICES PROGRAMME II (IWSP II),Kreditanstalt für Wiederaufbau,13,140,Improved Water and Wastewater Services Programme II (IWSP II),Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-04-30,2017-04-29,Financing of the Improved Water and Wastewater Services Programme II (IWSP II),2014-04-30,0.0,0.0,90424654.0,1001450.0,2014
Germany,Nicaragua,364,LMICs,0.0202378,"SUPPORT OF CHILDREN AND YOUTH, WHO COLLECT GARBAGE",City State of Hamburg,11,140,"support of children and youth, who collect garbage",Waste management/disposal,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-05-02,2015-04-30,advancement of children and youth,2014-05-01,0.0,0.0,6142733.0,130370.0,2014
Germany,West Bank and Gaza Strip,550,LMICs,9.96936,WATER SUPPLY JERUSALEM WATER UNDERTAKING (JWU) II,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Water supply Jerusalem Water Undertaking (JWU) II,Water supply - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-05-07,2017-05-06,"Financing of rehabilitation, optimization and expansion of the water supply network and its components, the exchange of water meters and Project-related studies.",2014-05-07,0.0,0.0,4173398.0,6020.0,2014
Germany,Togo,283,LDCs,0.14954,BASIC SANITARY INSTASTRUCTURE AND DRINKING WATER SUPPLY IN THREE RURAL PICTURES OF LOME DIOCESE/TOGO,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Basic sanitary instastructure and drinking water supply in three rural pictures of Lome diocese/Togo,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-05-01,2017-04-30,Basic sanitary instastructure and drinking water supply in three rural pictures of Lome diocese/Togo,2014-05-08,0.0,0.0,7137997.0,56790.0,2014
Germany,Uganda,285,LDCs,11.5894,REFORM OF THE URBAN WATER AND SANITATION SECTOR,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Reform of the urban water and sanitation sector,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-05-08,2017-05-31,"The requirements for a poverty-oriented, sustainable and efficient urban water sanitation are improved.",2014-05-08,0.0,0.0,36912148.0,241550.0,2014
Germany,Pakistan,665,LMICs,0.0937743,WATER AND SANITATION EXTENSION PROGRAM,Foreign Office,11,140,Water and Sanitation Extension Program,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-05-15,2014-07-31,Extension of the Water and Sanitation System in Gilgit-Baltistan and Chitral,2014-05-15,0.0,0.0,195306825.0,796100.0,2014
Germany,India,645,LMICs,0.0623085,EXPERT INFORMATION SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM INDIA   SEWAGE WATER AND WASTE MANAGEMENT  IN BAVARIA,Federal State of Bavaria,11,140,Expert information seminar for specialists and executive staff from India   sewage water and waste management  in Bavaria,Waste management/disposal,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-07-20,2014-07-27,co-financing of preparation and execution of an expert seminar,2014-05-16,0.0,0.0,1295604184.0,3287259.0625,2014
Germany,South Africa,218,UMICs,0.056700699999999986,DEMONSTRATION OF DECENTRALISED SANITATION IN SCHOOLS AND POOR RESIDENTIALS IN DURBAN AND IN OTHER SOUTH-AFRICAN CITIES,City State of Bremen,11,140,Demonstration of decentralised sanitation in schools and poor residentials in Durban and in other South-African cities,Basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-05-15,2014-12-31,Improvement of basic sanitary care,2014-05-21,0.0,0.0,54545991.0,1219090.0,2014
Germany,South Africa,218,UMICs,0.014954,CONCEPT DEVELOPMENT OF POTENTIAL COOPERATION ON WASTE ISSUES,Federal State of Lower-Saxony,11,140,Concept development of potential cooperation on waste issues,Waste management/disposal,I.4. Water Supply & Sanitation,Public Sector Institutions,Federal State of Lower-Saxony,2014-11-24,2014-11-28,Concept development of potential cooperation on waste issues,2014-05-27,0.0,0.0,54545991.0,1219090.0,2014
Germany,Pakistan,665,LMICs,0.311543,NORTH WAZIRISTAN SOLAR ENERGY INITIATIVE,Foreign Office,11,140,North Waziristan Solar Energy Initiative,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-06-01,2014-11-30,Supply of Water and Electricity for Public Buildings by Use of Solar Power Systems,2014-06-01,0.0,0.0,195306825.0,796100.0,2014
Germany,Yemen,580,LDCs,3.11543,ADEN-SEWERAGE PROJECT,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Aden-Sewerage Project,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-06-05,2017-06-04,Financing of the Aden-Sewerage Project,2014-06-05,0.0,0.0,25823485.0,527970.0,2014
Germany,Jordan,549,LMICs,8.10011,DECENTRALIZED WASTEWATER MANAGEMENT FOR CLIMATE CHANGE ADAPTION IN JORDAN,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Decentralized Wastewater Management for Climate Change Adaption in Jordan,Basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-06-10,2019-06-30,Competencies in decentralized wastewater management to adapt to climate change are enhanced,2014-06-10,0.0,0.0,8920049.0,89320.0,2014
Germany,Jordan,549,LMICs,1.86926,ADVICE TO REFUGEE HOSTING COMMUNITIES IN WASTE MANAGEMENT,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Advice to refugee hosting communities in waste management,Waste management/disposal,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-06-16,2016-06-30,Support to Jordan communities realising communal services e.g. waste management,2014-06-16,0.0,0.0,8920049.0,89320.0,2014
Germany,Zambia,288,LDCs,4.3616,PROGRAMME TO SUPPORT THE SECTOR STRATEGY URBAN WATER SUPPLY AND SANITATION,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Programme to support the sector strategy urban water supply and sanitation,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-11-05,2017-11-04,Financing of works and supply in Katete in the framework of the project  Water Supply and Sanitation in Eastern Province.,2014-06-18,0.0,0.0,15399753.0,752610.0,2014
Germany,Benin,236,LDCs,13.7079,"SUPPORT OF THE WATER, SANITATION AND HYGIENE SECTOR IN BENIN",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Support of the Water, Sanitation and Hygiene sector in Benin",Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-06-25,2017-06-30,"The stakeholders in the water, sanitation and hygiene sector are able to improve sustainably equal access to hygiene,  basic sanitation and clean drinking water for the population",2014-06-25,0.0,0.0,10286842.0,114760.0,2014
Germany,Ukraine,85,LMICs,0.0255505,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),Federal Ministry of Education and Research,11,140,Scientific cooperation with other countries (not included in other areas),Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2014-07-01,2015-06-30,Collaborative project - Policy development for reducing the accumulation of pharmaceutical residues in the Danube (Blue Danube) - Capacity building in the field of education and research,2014-06-25,0.0,0.0,45272156.0,603550.0,2014
Germany,Ukraine,85,LMICs,0.0197854,"FUNDING FOR SCIENTIST EXCHANGES, GRANTS",Federal Ministry of Education and Research,11,140,"Funding for scientist exchanges, grants",Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2014-07-01,2015-06-30,"Collaborative project - Policy development for reducing the accumulation of pharmaceutical residues in the Danube (Blue Danube), Sub-project - Fraunhofer-IPA - Capacity building in the field of education and research",2014-06-25,0.0,0.0,45272156.0,603550.0,2014
Germany,Afghanistan,625,LDCs,0.0349152,CAWA - WATER IN CENTRAL ASIA,Foreign Office,11,140,CAWA - Water in Central Asia,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Other,Other,2014-06-26,2014-12-31,With CAWa the GFZ (German Research Centre for Geosciences) will create a reliable data base to objectify the political debate and build up a cross-border trust,2014-06-26,0.0,0.0,33370794.0,652860.0,2014
Germany,China (People's Republic of),730,UMICs,23.0541,CHINA INVESTMENT PROGRAM - QIANJIANG SEWAGE TREATMENT AND SEWAGE COLLECTION,Kreditanstalt für Wiederaufbau,13,140,China Investment Program - Qianjiang Sewage Treatment and Sewage Collection,Sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-06-26,2022-06-24,"Financing of the construction of the Qianjiang Sewage Treatment Plant, a corresponding sewer network and two pumping stations, as well as consulting services",2014-06-26,0.0,0.0,1364270000.0,9562911.25,2014
Germany,Kenya,248,LMICs,31.1543,NAIROBI WATER DISTRIBUTION PROGRAMME,Kreditanstalt für Wiederaufbau,13,140,Nairobi Water Distribution Programme,Water supply - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-06-26,2022-06-24,"The aim is to improve the water supply in Nairobi, the capital of Kenya",2014-06-26,0.0,0.0,46699981.0,580370.0,2014
Germany,Jordan,549,LMICs,1.86926,WATER RESOURCES MANAGEMENT PROGRAMME III (AC),Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Water Resources Management Programme III (AC),Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-07-10,2017-07-09,Financing of the Water Resources Management Programme III (AC),2014-07-10,0.0,0.0,8920049.0,89320.0,2014
Germany,Jordan,549,LMICs,37.3851,WATER RESOURCES MANAGEMENT PROGRAMME III,Kreditanstalt für Wiederaufbau,13,140,Water Resources Management Programme III,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-07-10,2022-07-08,"Cost-effective care for the population in the program areas with high-quality drinking water, improve sanitation and use of treated wastewater in agriculture.",2014-07-10,0.0,0.0,8920049.0,89320.0,2014
Germany,Afghanistan,625,LDCs,4.98468,PROGRAMME FOR INSTITIONAL STRENGTHENING AND CAPACITY BUILDING IN WATER SUPPLY,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Programme for Institional strengthening and capacity building in water supply,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2014-07-11,2016-12-31,"The institutional, organisational and legal frame conditions for a sustainable urban water management in Afghanistan have improved",2014-07-11,0.0,0.0,33370794.0,652860.0,2014
Germany,Viet Nam,769,LMICs,24.9234,IMPROVEMENT OF WASTE WATER DISPOSAL + SOLID WASTE MANAGEMENT,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,13,140,Improvement of Waste Water Disposal + Solid Waste Management,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2014-07-15,2017-07-14,Financing of the improvement of waste water and solid waste management in provincial towns,2014-07-15,0.0,0.0,91714595.0,331230.0,2014
Germany,Chile,434,MADCTs,0.118633,"FUNDING FOR SCIENTIST EXCHANGES, GRANTS",Federal Ministry of Education and Research,11,140,"Funding for scientist exchanges, grants",Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2014-08-01,2016-07-31,Activity patterns of benthic filter feeders and their potential for improving water quality in accordance with the EU Water Framework Directive and in salmonid aquaculture - Scholarship programme for specialist training and advanced training to promote capacity building and knowledge transfer,2014-07-21,0.0,0.0,17758959.0,756096.015625,2014
Germany,Cambodia,728,LDCs,0.336466,"IMPROVING HEALTH AND NUTRITION BY SCALING UP WATER, SANITATION AND HYGIENE (WASH) TOWARDS SUSTAINABLE BEHAVIOUR CHANGE IN RURAL COMMUNITIES, CAMBODIA",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Improving Health and Nutrition by Scaling up Water, Sanitation and Hygiene (WASH) towards Sustainable behaviour Change in rural Communities, Cambodia",Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-04-01,2017-03-30,"Improving Health and Nutrition by Scaling up Water, Sanitation and Hygiene (WASH) towards Sustainable behaviour Change in rural Communities, Cambodia",2014-07-22,0.0,0.0,15274503.0,181040.0,2014
Germany,Democratic Republic of the Congo,235,LDCs,0.0467314,"IMPROVING THE HEALTH AND LIVING CONDITION OF CHILDREN, TEENAGERS AND ADULTS IN MABONDO",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Improving the health and living condition of children, teenagers and adults in Mabondo",Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,NaN,NaN,"Improving the health and living condition of children, teenagers and adults in Mabondo",2014-07-22,0.0,0.0,73767447.0,2344860.0,2014
Germany,Côte d'Ivoire,247,LMICs,0.029160400000000006,"IMPROVEMENT OF SANITARY (WC/SHOWERS), THE CHURCH-WINDOWS AND THE KITCHEN IN THE WOMEN-PSYCHIATRY IN BOUAKE/COTE D IVOIRE",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Improvement of sanitary (WC/showers), the church-windows and the kitchen in the women-psychiatry in Bouake/Cote d Ivoire",Basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-08-01,2014-12-31,"Improvement of sanitary (WC/showers), the church-windows and the kitchen in the women-psychiatry in Bouake/Cote d Ivoire",2014-07-22,0.0,0.0,22647683.0,322460.0,2014
Germany,Malawi,253,LDCs,0.035631699999999995,"BUILDING OF WELLS TO SECURE THE WATER SUPPLY, MALAWI",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Building of wells to secure the water supply, Malawi",Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-06-01,2014-12-31,"Building of wells to secure the water supply, Malawi",2014-07-22,0.0,0.0,16289540.0,118480.0,2014
Germany,Indonesia,738,LMICs,0.272164,"WATER, SANITATION AND CREDIT PROGRAMM FOR PURIALA, INDINESIA",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Water, Sanitation and Credit Programm for Puriala, Indinesia",Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-04-01,2017-03-31,"Die Lebensbedingungen armer Familien in neun Dörfern sind in den Bereichen Gesundheit, Einkommen und politischer Partizipation verbessert",2014-07-22,2037.6,1472.4,255129004.0,1910930.9375,2014
Germany,Uganda,285,LDCs,0.0418439,"IMPROVEMENT OF WATER, HYGIENE AND SANITATION CONDITIONS IN THE MUKONO DISTRIKCT, UGANDA",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Improvement of Water, Hygiene and Sanitation conditions in the Mukono Distrikct, Uganda",Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-07-01,2015-06-30,"Improvement of Water, Hygiene and Sanitation conditions in the Mukono Distrikct, Uganda",2014-07-22,0.0,0.0,36912148.0,241550.0,2014
Germany,Nepal,660,LDCs,0.029862,CLEAN WATER PROJECT MANAHARI,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Clean Water Project Manahari,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-06-01,2014-12-31,180 families have the opportunity of clean water,2014-07-22,0.0,0.0,26906926.0,147180.0,2014
Germany,Haiti,349,LDCs,0.0490019,WATER TREATMENT SYSTEM FOR DRINKING WATER SUPPLY AND SANITATION FOR PRIMARY SCHOOL IN HAITI,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Water treatment system for drinking water supply and sanitation for primary school in Haiti,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-07-01,2014-11-30,Water treatment system for drinking water supply and sanitation for primary school in Haiti,2014-07-22,0.0,0.0,10549008.0,27750.0,2014
Germany,Burkina Faso,287,LDCs,0.252592,DRINKING WATER AND WATER AND SOIL MANAGEMENT BURKINA FASO,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Drinking Water and Water and Soil Management Burkina Faso,Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2014-09-01,2017-03-31,Drinking Water and Water and Soil Management Burkina Faso,2014-07-23,0.0,0.0,17586017.0,274220.0,2014
