DonorName,RecipientName,RecipientCode,IncomegroupName,USD_Commitment_Defl,ShortDescription,AgencyName,FlowCode,SectorCode,ProjectTitle,PurposeName,SectorName,ChannelName,ChannelReportedName,ExpectedStartDate,CompletionDate,LongDescription,CommitmentDate,Recipientstat SI.SPR.PCAP,Recipientstat SI.POV.XPND.MD,Recipientstat SP.POP.TOTL,Recipientstat AG.SRF.TOTL.K2,year
Germany,Albania,71,UMICs,15.5329,MUNICIPAL INFRASTRUCTURE PROGRAM II WATER & SEWERAGE SYSTEMS,Kreditanstalt für Wiederaufbau,13,140,Municipal Infrastructure Program II Water & Sewerage systems,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-03-20,2020-03-18,"The programme finances investments to improve water supply and sewerage disposal systems for the Albanian cities Berat, Fier, Kamza, Kucova, Lushnja and Saranda.",2012-03-20,0.0,0.0,2900401.0,28750.0,2012
Germany,Zambia,288,LDCs,3.88323,INTEGRATING CLIMATE CHANGE IN WATER RESSOURCES MONITORING AND PLANNING,Federal Ministry of Finance,11,140,Integrating Climate Change in Water Ressources Monitoring and Planning,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2012-06-27,2017-11-30,The consideration of the effects of climate change on water resources management is improved.,2012-06-27,0.0,0.0,14465121.0,752610.0,2012
Germany,Zambia,288,LDCs,6.47206,DEVOLUTION TRUST FUND IV (VPT) - SUPPORT OF URBAN WATER UTILITIES,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Devolution Trust Fund IV (VPT) - Support of Urban Water Utilities,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-20,2015-12-20,"The project aims at ensuring sustainable access to safe drinking water and sanitation, thereby decreasing poverty and health risks of the poor population in periurban areas in Zambia.",2012-09-06,0.0,0.0,14465121.0,752610.0,2012
Germany,Zambia,288,LDCs,7.378139999999998,URBAN WSS EASTERN PROVINCE III (VPT),Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Urban WSS Eastern Province III (VPT),Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-09-12,2015-09-12,"The project aims at securing sustainable access to safe drinking water and basic sanitation, thereby decreasing health risks of water-induced diseases, as well as ensuring decent living conditions.",2012-09-12,0.0,0.0,14465121.0,752610.0,2012
Germany,Zambia,288,LDCs,6.47206,WATER AND CLIMATE MONITORING IN ZAMBIA,Federal Ministry of Finance,11,140,Water and Climate Monitoring in Zambia,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-28,2015-12-28,Water and Climate Monitoring in Zambia,2012-12-21,0.0,0.0,14465121.0,752610.0,2012
Germany,Zambia,288,LDCs,6.47206,WATER SECTOR REFORM (WSRP),Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Water Sector Reform (WSRP),Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2012-06-28,2015-12-31,The legal and institutional sector framework for improving access to water and sanitation for the poor and integrated water resource management are improved.,2012-06-28,0.0,0.0,14465121.0,752610.0,2012
Germany,Serbia,63,UMICs,1.29441,WASTE WATER TREATMENT IN SERBIAN CITIES (ACCOMPANYING MEASURES),Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Waste Water Treatment in Serbian Cities (Accompanying Measures),Sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-20,2015-12-20,Assuring a hygenic and environmentally compatible waste water disposal and cleaning process for selected Serbian medium-sized cities.,2012-12-20,0.0,0.0,7199077.0,88360.0,2012
Germany,Serbia,63,UMICs,20.7106,WASTE WATER TREATMENT IN SERBIAN CITIES IV,Kreditanstalt für Wiederaufbau,13,140,Waste Water Treatment in Serbian Cities IV,Sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-18,2020-12-16,Waste Water Treatment in Serbian Cities IV,2012-12-18,0.0,0.0,7199077.0,88360.0,2012
Germany,Serbia,63,UMICs,38.8323,WATER SUPPLY AND SANITATION IN CITIES OF CENTRAL SERBIA III - WASTEWATER,Kreditanstalt für Wiederaufbau,13,140,Water supply and sanitation in cities of Central Serbia III - Wastewater,Sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-18,2020-12-16,Water supply and sanitation in cities of Central Serbia III - Wastewater,2012-12-18,0.0,0.0,7199077.0,88360.0,2012
Germany,Ukraine,85,LMICs,0.00638662,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (IN SO FAR AS NOT INCLUDED IN OTHER AREAS),Federal Ministries,11,140,Scientific Cooperation with Other Countries (in so far as not included in other areas),Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-01-01,2013-06-30,Quality of waterbodies in urban areas - mathematic models for integrated management in the regions of Charkow (Ukraine) and Bode (Germany),2012-03-29,0.0,0.0,45593342.0,603550.0,2012
Germany,Ukraine,85,LMICs,0.0195922,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (IN SO FAR AS NOT INCLUDED IN OTHER AREAS),Federal Ministries,11,140,Scientific Cooperation with Other Countries (in so far as not included in other areas),Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-01-01,2013-05-31,Scientific preparation of a water balance atlas of western Ukraine,2012-03-28,0.0,0.0,45593342.0,603550.0,2012
Germany,Tanzania,282,LDCs,0.108731,"CONSTRUCTION OF A DRINKING WATER SUPPLY IN THE VILLAGE TINGINYA IN TUNDURU DISTRICT, TANZANIA",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Construction of a Drinking Water Supply in the Village Tinginya in Tunduru District, Tanzania",Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2012-03-01,2013-06-30,"Construction of a Drinking Water Supply in the Village Tinginya in Tunduru District, Tanzania",2012-03-12,0.0,0.0,47052481.0,947300.0,2012
Germany,Tanzania,282,LDCs,0.0316678,YEAR-ROUND DRINKING WATER SUPPLY OF RELIJUU PRIMARY SCHOOL,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Year-round drinking water supply of Relijuu Primary School,Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2012-07-01,2012-12-31,Year-round drinking water supply of Relijuu Primary School,2012-08-07,0.0,0.0,47052481.0,947300.0,2012
Germany,Tanzania,282,LDCs,0.0102744,REPRESENTATION IN DAR ES SALAAM,Federal states and local governments,11,140,representation in Dar es Salaam,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,Federal State,2012-01-01,2012-12-31,Reinforcement of the relationship of Hamburg with Dar es Salaam (water project),2012-02-01,0.0,0.0,47052481.0,947300.0,2012
Germany,Tanzania,282,LDCs,0.0362111,DRINKING WATER ABSTRACTION WITH FOG COLLECTORS,Federal states and local governments,11,140,Drinking water abstraction with fog collectors,Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2013-03-01,2013-11-30,Drinking water abstraction through the building of fog collectors,2012-12-20,0.0,0.0,47052481.0,947300.0,2012
Germany,Tanzania,282,LDCs,25.8882,URBAN WATER AND SANITATION PROGRAMME,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Urban Water and Sanitation Programme,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-06,2015-12-06,Urban Water and Sanitation Programme,2012-12-06,0.0,0.0,47052481.0,947300.0,2012
Germany,Azerbaijan,611,UMICs,2.58882,OPEN MUNICIPAL INFRASTRUCTURE PROGRAMME II (AM),Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Open Municipal Infrastructure Programme II (AM),Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-20,2015-12-20,Open Municipal Infrastructure Programme II,2012-12-20,0.0,0.0,9295784.0,86600.0,2012
Germany,Azerbaijan,611,UMICs,73.7814,"OPEN MUNICIPAL INFRASTRUCTURE PROGRAMME II, PHASE 3 (GANJA/SHEKI AE-KA)",Kreditanstalt für Wiederaufbau,13,140,"Open Municipal Infrastructure Programme II, Phase 3 (Ganja/Sheki AE-KA)",Waste management/disposal,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-20,2020-12-18,"Open Municipal Infrastructure Programme II, Phase 3 (Ganja/Sheki AE-KA)",2012-12-20,0.0,0.0,9295784.0,86600.0,2012
Germany,Azerbaijan,611,UMICs,55.6597,"OPEN MUNICIPAL INFRASTRUCTURE PROGRAMME II, PHASE 2",Kreditanstalt für Wiederaufbau,13,140,"Open Municipal Infrastructure Programme II, Phase 2",Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-20,2020-12-18,"Open Municipal Infrastructure Programme II, Phase 2",2012-12-20,0.0,0.0,9295784.0,86600.0,2012
Germany,Kazakhstan,613,UMICs,0.0142644,DKU-WORKSHOP EXPERIENCE OF IWRM IN CA,Foreign Office,11,140,DKU-Workshop Experience of IWRM in CA,Education and training in water supply and sanitation,I.4. Water Supply & Sanitation,Other,Other,2012-08-01,2012-11-30,Development and strenghtening of the scientific potential of the masterclass IWRM (Integrated Water Resources Management) at the DKU (German-Kazakh-University),2012-08-01,4377.6,3733.2,16792089.0,2724901.875,2012
Germany,Mexico,358,UMICs,0.0416153,"EXPERT SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM MEXICO WASTE TO ENERGY, WASTE MANAGEMENT IN BAVARIA",Federal states and local governments,11,140,"Expert seminar for specialists and executive staff from Mexico waste to energy, waste management in Bavaria",Waste management/disposal,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2012-09-15,2012-09-22,preparation and execution of an expert seminar,2012-06-04,0.0,0.0,117274155.0,1964380.0,2012
Germany,Mexico,358,UMICs,1.29441,MUNICIPAL ENVIRONMENTAL PROTECTION PROGRAMME,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Municipal Environmental Protection Programme,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-11-08,2015-11-08,Complementary Measure to the Municipal Environmental Protection Program,2012-11-08,0.0,0.0,117274155.0,1964380.0,2012
Germany,Mexico,358,UMICs,50.817,MUNICIPAL ENVIRONMENTAL PROTECTION PROGRAMME,Kreditanstalt für Wiederaufbau,13,140,Municipal Environmental Protection Programme,Waste management/disposal,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-11-08,2020-11-06,Municipal Environmental Protection Programme,2012-11-08,0.0,0.0,117274155.0,1964380.0,2012
Germany,Cameroon,229,LMICs,0.0140638,"WIDENING OF THE BAKUMBA WATER SUPPLY THROUGH INSTALLATION OF A MECHANICAL PUMP, SOUTHWEST PROVINCE, BAKUMBA, CAMEROON",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Widening of the Bakumba water supply through installation of a mechanical pump, Southwest province, Bakumba, Cameroon",Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2012-01-01,2012-04-30,"Widening of the Bakumba water supply through installation of a mechanical pump, Southwest province, Bakumba, Cameroon",2012-01-01,0.0,0.0,21485266.0,475440.0,2012
Germany,Cameroon,229,LMICs,0.302892,"BASIC DRINKING WATER SUPPLY IN RURAL AREAS, DIOCESE OF YAGOUA",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Basic drinking water supply in rural areas, Diocese of Yagoua",Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,NaN,NaN,"Basic drinking water supply in rural areas, Diocese of Yagoua",2012-01-05,0.0,0.0,21485266.0,475440.0,2012
Germany,Cameroon,229,LMICs,0.051188800000000007,CONSTRUCTION OF A DAM FOR IMPROVEMENT OF A WATER SUPPLY FOT KOHTI- MBINDIA AND OF A MICRO HYDRO ELECTRIFICATION FOR KOHTI,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Construction of a Dam for Improvement of a Water Supply fot Kohti- Mbindia and of a Micro Hydro Electrification for Kohti,Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2012-12-01,2013-10-31,Construction of a Dam for Improvement of a Water Supply fot Kohti- Mbindia and of a Micro Hydro Electrification for Kohti,2012-11-21,0.0,0.0,21485266.0,475440.0,2012
Germany,China (People's Republic of),730,UMICs,0.0515007,"FUNDING FOR EXCHANGE OF SCIENTISTS, GRANTS",Federal Ministries,11,140,"Funding for exchange of scientists, grants",Water sector policy and administrative management,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-01-01,2013-03-31,Support for the newly established Chinese-German Research Centre for Water Management (CDFW),2012-02-28,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,0.704885,DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES,Federal Ministries,11,140,Development of Sustainable Water Technologies,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-04-01,2013-03-31,"Collaborative project CLIENT China - SEMIZENTRAL - Resource-efficient and flexible critical supply and waste disposal infrastructure systems for rapidly growing cities of the future, Sub-project 1",2012-03-28,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,0.271147,DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES,Federal Ministries,11,140,Development of Sustainable Water Technologies,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-04-01,2013-03-31,"Collaborative project CLIENT China - SEMIZENTRAL - Resource-efficient and flexible critical supply and waste disposal infrastructure systems for rapidly growing cities of the future, Sub-project 2",2012-03-28,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,0.30204699999999995,DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES,Federal Ministries,11,140,Development of Sustainable Water Technologies,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-04-01,2013-03-31,"Collaborative project CLIENT China - SEMIZENTRAL - Resource-efficient and flexible critical supply and waste disposal infrastructure systems for rapidly growing cities of the future, Sub-project 3",2012-04-18,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,0.0348494,DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES,Federal Ministries,11,140,Development of Sustainable Water Technologies,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-04-01,2013-03-31,"Collaborative project CLIENT China - SEMIZENTRAL - Resource-efficient and flexible critical supply and waste disposal infrastructure systems for rapidly growing cities of the future, Sub-project 4",2012-03-30,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,0.0640643,DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES,Federal Ministries,11,140,Development of Sustainable Water Technologies,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-04-01,2013-03-31,"Collaborative project CLIENT China - SEMIZENTRAL - Resource-efficient and flexible critical supply and waste disposal infrastructure systems for rapidly growing cities of the future, Sub-project 5",2012-03-29,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,1.48817,SUSTAINABLE USE OF THE RESOURCE WATER,Federal Ministries,11,140,Sustainable Use of the Resource Water,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-08-01,2016-07-31,"CLIENT China collaborative project WAYS - Sustainable technologies and services for the water and resources management at the Upper Yangtze in Sichuan, Subproject A",2012-07-27,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,0.709094,SUSTAINABLE USE OF THE RESOURCE WATER,Federal Ministries,11,140,Sustainable Use of the Resource Water,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-08-01,2016-07-31,"CLIENT China collaborative project WAYS - Sustainable technologies and services for the water and resources management at the Upper Yangtze in Sichuan, Subproject B",2012-07-27,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,0.253435,SUSTAINABLE USE OF THE RESOURCE WATER,Federal Ministries,11,140,Sustainable Use of the Resource Water,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-08-01,2014-07-31,"CLIENT China collaborative project WAYS - Sustainable technologies and services for the water and resources management at the Upper Yangtze in Sichuan, Subproject C",2012-07-27,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,0.31503600000000004,SUSTAINABLE USE OF THE RESOURCE WATER,Federal Ministries,11,140,Sustainable Use of the Resource Water,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-08-01,2015-07-31,"CLIENT China collaborative project WAYS - Sustainable technologies and services for the water and resources management at the Upper Yangtze in Sichuan, Subproject D",2012-07-27,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,0.340246,SUSTAINABLE USE OF THE RESOURCE WATER,Federal Ministries,11,140,Sustainable Use of the Resource Water,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-08-01,2016-07-31,"CLIENT China collaborative project WAYS - Sustainable technologies and services for the water and resources management at the Upper Yangtze in Sichuan, Subproject F",2012-07-27,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,0.361224,SUSTAINABLE USE OF THE RESOURCE WATER,Federal Ministries,11,140,Sustainable Use of the Resource Water,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-08-01,2016-07-31,"CLIENT China collaborative project WAYS - Sustainable technologies and services for the water and resources management at the Upper Yangtze in Sichuan, Subproject H",2012-07-27,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,38.8323,YANGLAN LAKE ENVIRONMENTAL IMPROVEMENT PROJECT,Kreditanstalt für Wiederaufbau,13,140,Yanglan Lake Environmental Improvement Project,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-03-19,2020-03-17,"The project aims at improving the water quality and ecology of the Yanglan Lake, as well as restoring its natural environment, thereby improving the living conditions for people living in Ezhou City.",2012-03-19,0.0,0.0,1350695000.0,9562911.25,2012
Germany,China (People's Republic of),730,UMICs,77.6647,PU'ER FLOOD CONTROL AND ENVIRONMENTAL PROTECTION PROJECT,Kreditanstalt für Wiederaufbau,13,140,Pu'er flood control and environmental protection project,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-04,2020-12-02,Pu'er flood control and environmental protection project,2012-12-04,0.0,0.0,1350695000.0,9562911.25,2012
Germany,Kosovo,57,LMICs,5.17764,SEWERAGE DISPOSAL SOUTHWEST (INV.),Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Sewerage Disposal Southwest (Inv.),Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-11-06,2015-11-06,Improvement of waste water collection and treatment in the project area.,2012-11-06,2869.2,2484.0,1807106.0,10887.0,2012
Germany,Kosovo,57,LMICs,1.29441,SEWERAGE DISPOSAL SOUTHWEST II,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Sewerage Disposal Southwest II,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-12,2015-12-12,Improvement of waste water collection and treatment in the project area - Phase II (Accompanying Measure).,2012-12-12,2869.2,2484.0,1807106.0,10887.0,2012
Germany,Kosovo,57,LMICs,25.8882,MUNICIPAL WATER SUPPLY AND SEWERAGE PRISTINA III,Kreditanstalt für Wiederaufbau,13,140,Municipal Water Supply and Sewerage Pristina III,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-06-05,2020-06-03,"Financial contribution shall secure cost-efficient and constant water supply for the population of Pristina and surrounding communities, as well as protect the water reservoirs Batlava and Badovc.",2012-06-05,2869.2,2484.0,1807106.0,10887.0,2012
Germany,Kosovo,57,LMICs,9.06088,SEWERAGE DISPOSAL SOUTHWEST II (INV.),Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Sewerage Disposal Southwest II (Inv.),Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2012-12-12,2015-12-12,Improvement of waste water collection and treatment in the project area (Phase II).,2012-12-12,2869.2,2484.0,1807106.0,10887.0,2012
Germany,Argentina,425,UMICs,0.0188756,"FUNDING FOR EXCHANGE OF SCIENTISTS, GRANTS",Federal Ministries,11,140,"Funding for exchange of scientists, grants",Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2012-04-01,2014-03-31,"Arsenic in the phreatic aquifer of the Province Cordoba - regional distribution, management and treatment",2012-03-27,0.0,0.0,41733271.0,2780400.0,2012
Germany,Brazil,431,UMICs,0.507785,INTEGRATED WATER RESOURCES PROTECTION AND BIODIVERSITY AT RIVER RIO SÃO FRANCISCO REGION,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Integrated water resources protection and biodiversity at River Rio São Francisco region,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2013-06-01,2015-05-31,Integrated water resources protection and biodiversity at River Rio São Francisco region,2013-05-21,7304.4,4402.8,201035903.0,8515770.0,2013
Germany,Brazil,431,UMICs,0.0262672,"FUNDING FOR EXCHANGE OF SCIENTISTS, GRANTS",Federal Ministries,11,140,"Funding for exchange of scientists, grants",Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2012-05-01,2014-12-31,Planning tools and measures for sustainable water management in Brazil,2013-12-31,7304.4,4402.8,201035903.0,8515770.0,2013
Germany,Brazil,431,UMICs,0.0570621,INTEGRATED WATER RESOURCE MANAGEMENT,Federal Ministries,11,140,Integrated Water Resource Management,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,Public sector institutions,2010-01-01,2013-06-30,"Collaborative project - IWAS-AGUA DF - Integrated Water Resources Management for the Federal District Brasilia, sub-project 3 - Management methods and decision-making aids",2013-12-31,7304.4,4402.8,201035903.0,8515770.0,2013
Germany,Brazil,431,UMICs,0.056575199999999985,INTEGRATED WATER RESOURCE MANAGEMENT,Federal Ministries,11,140,Integrated Water Resource Management,Water sector policy and administrative management,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2010-01-01,2013-08-31,"Collaborative project - IWAS-AGUA DF - Integrated Water Resources Management for the Federal District Brasilia, sub-project 2 - Municipal drainage and wastewater management",2013-12-31,7304.4,4402.8,201035903.0,8515770.0,2013
Germany,Brazil,431,UMICs,0.00917503,EXPERT SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM BRAZIL  WASTE MANAGEMENT AND WASTE INCINERATION  IN BAVARIA,Federal states and local governments,11,140,Expert seminar for specialists and executive staff from Brazil  waste management and waste incineration  in Bavaria,Waste management/disposal,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2012-07-02,2012-07-09,co-financing of preparation and execution of an expert seminar,2013-12-31,7304.4,4402.8,201035903.0,8515770.0,2013
Germany,Ethiopia,238,LDCs,0.0554552,"IMPROVEMENT OF WATER, HYGIENE AND SANITATION CONDITIONS IN THE WUCHALE AND JIDA DISTRICTS (WOREDAS) IN NORTH SHEWA ZONE OF THE OROMIYA REGIONAL STATE",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Improvement of water, hygiene and sanitation conditions in the Wuchale and Jida districts (woredas) in north Shewa zone of the Oromiya regional state",Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2013-04-01,2014-03-31,"Improvement of water, hygiene and sanitation conditions in the Wuchale and Jida districts (woredas) in north Shewa zone of the Oromiya regional state",2013-03-21,0.0,0.0,95385785.0,1104300.0,2013
Germany,Tanzania,282,LDCs,19.0419,WATER SECTOR DEVELOPMENT PROGRAMME - PHASE III,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Water Sector Development Programme - Phase III,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,KfW,2013-12-23,2016-12-22,The Water Sector Development Programme III continues the German co-financing to the Water Basket which was established with the start of the fiscal year 2007/08 in July 2007.,2013-12-16,0.0,0.0,48482266.0,947300.0,2013
Germany,Tanzania,282,LDCs,12.6946,DEVELOPMENT OF THE WATER SECTOR,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Development of the Water Sector,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public Sector Institutions,GIZ,2013-03-11,2016-02-28,The capacity of the water sector institutions and the legal framework for the further improvement of access to water and sanitation as well as the climate-sensitive management of water resources is increased.,2013-03-11,0.0,0.0,48482266.0,947300.0,2013
Germany,Tanzania,282,LDCs,0.410176,"WATER SUPPLY FOR COMMUNITY NJIA PANDA, DISTRICT MOSHI RURAL, REGION KILIMANJARO, TANZANIA",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Water supply for community Njia Panda, district Moshi Rural, region Kilimanjaro, Tanzania",Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2013-01-07,2014-12-01,"Water supply for community Njia Panda, district Moshi Rural, region Kilimanjaro, Tanzania",2013-10-10,0.0,0.0,48482266.0,947300.0,2013
Germany,Tanzania,282,LDCs,0.0188832,STRENGTHENING OF THE RELATIONSHIP OF HAMBURG WITH DAR ES SALAAM,Federal states and local governments,11,140,Strengthening of the relationship of Hamburg with Dar es Salaam,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,Federal State,2013-01-01,2013-12-31,Strengthening of the relationship of Hamburg with Dar es Salaam,2013-01-01,0.0,0.0,48482266.0,947300.0,2013
Germany,Tanzania,282,LDCs,0.403689,WATER UTILITY PARTNERSHIP FOR SUSTAINABLE SERVICE DELIVERY IN DAR ES SALAAM,Federal states and local governments,11,140,Water Utility Partnership for sustainable service delivery in Dar es Salaam,Sanitation - large systems,I.4. Water Supply & Sanitation,Public Sector Institutions,Federal State,2012-02-01,2015-02-01,Improved water supply and sanitation in peri-urban and urban areas in Dar es Salaam and Tanzania,2013-12-31,0.0,0.0,48482266.0,947300.0,2013
