"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"USD_GrantEquiv";"USD_Disbursement_Defl";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
1249958;"Germany";"Kenya";"5";"248";"LMICs";0.0259299;-0.0;"ENHANCING CAPACITY OF REGIONAL INSTITUTIONS FOR INTEGRATED WATER RESOURCES MANAGEMENT IN SHARED WATER COURSES IN SADC/SUB SAHARA AFRICA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"";"";0.0259299;"";"";"";""
1249960;"Germany";"Uganda";"5";"285";"LDCs";0.0107148;-0.0;"ENHANCING CAPACITY OF REGIONAL INSTITUTIONS FOR INTEGRATED WATER RESOURCES MANAGEMENT IN SHARED WATER COURSES IN SADC/SUB SAHARA AFRICA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"";"";0.0107148;"";"";"";""
1249962;"Germany";"Tanzania";"5";"282";"LDCs";0.0450889;-0.0;"ENHANCING CAPACITY OF REGIONAL INSTITUTIONS FOR INTEGRATED WATER RESOURCES MANAGEMENT IN SHARED WATER COURSES IN SADC/SUB SAHARA AFRICA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"";"";0.0450889;"";"";"";""
1250014;"Germany";"Peru";"5";"454";"UMICs";0.331488;-0.0;"MANAGEMENT OF MUNICIPAL WATER UTILITIES (LATIN AMERICA)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Management of municipal water utilities (Latin America)";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Management of municipal water utilities (Latin America)";"";"";0.331488;"";"";"";""
1250015;"Germany";"Bolivia";"5";"428";"LMICs";0.0323437;-0.0;"MANAGEMENT OF MUNICIPAL WATER UTILITIES (LATIN AMERICA)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Management of municipal water utilities (Latin America)";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Management of municipal water utilities (Latin America)";"";"";0.0323437;"";"";"";""
1250207;"Germany";"Cambodia";"5";"728";"LDCs";0.175283;-0.0;"CONSTRUCTION OF A WASTE WATER TREATMENT PLANT FOR DON BOSCO TECHNICAL SCHOOL IN PHNOM PENH";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Construction of a waste water treatment plant for Don Bosco Technical School in Phnom Penh";"Basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"";"";"Construction of a waste water treatment plant for Don Bosco Technical School in Phnom Penh";"";"";0.0;"";"";"";""
1250221;"Germany";"Kenya";"5";"248";"LMICs";0.0297184;-0.0;"WATER SUPPLY FOR THE SCHOOL AND THE COMMUNITY, LOITOKITOK, KENYA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply for the school and the community, Loitokitok, Kenya";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"";"";"Water supply for the school and the community, Loitokitok, Kenya";"";"";0.0;"";"";"";""
1250236;"Germany";"Tanzania";"5";"282";"LDCs";0.0308697;-0.0;"CONSTRUCTION AND INSTALLATION OF A COMPREHENSIVE WATER SUPPLY NETWORK TO THE MSARENI PRIMARY SCHOOL, KILIMANJARO REGION, TANZANIA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Construction and installation of a comprehensive water supply network to the Msareni Primary School, Kilimanjaro Region, Tanzania";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"";"";"Construction and installation of a comprehensive water supply network to the Msareni Primary School, Kilimanjaro Region, Tanzania";"";"";0.0;"";"";"";""
1250264;"Germany";"Togo";"5";"283";"LDCs";0.154036;-0.0;"RURAL BASIC DRINKING WATER SUPPLY AND BASIC SANITATION IN 10 VILLAGES, DIOCESE ANÉHO";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Rural basic drinking water supply and basic sanitation in 10 villages, Diocese Aného";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"";"";"Rural basic drinking water supply and basic sanitation in 10 villages, Diocese Aného";"";"";0.0;"";"";"";""
1250525;"Germany";"Zambia";"5";"288";"LDCs";0.0105077;-0.0;"CONGRESS PARTICIPATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Congress Participation";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Congress Participation";"";"";0.0105077;"";"";"";""
1251004;"Germany";"Benin";"5";"236";"LDCs";0.403834;-0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Basic drinking water supply and basic sanitation";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Basic drinking water supply and basic sanitation";"";"";0.403834;"";"";"";""
1251009;"Germany";"Bolivia";"5";"428";"LMICs";0.103366;-0.0;"WATER RESOURCES PROTECTION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources protection";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources protection";"";"";0.103366;"";"";"";""
1251010;"Germany";"Bolivia";"5";"428";"LMICs";0.0172262;-0.0;"WATER RESOURCES PROTECTION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources protection";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources protection";"";"";0.0172262;"";"";"";""
1251011;"Germany";"Bolivia";"5";"428";"LMICs";0.103075;-0.0;"WATER RESOURCES PROTECTION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources protection";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources protection";"";"";0.103075;"";"";"";""
1251012;"Germany";"Bolivia";"5";"428";"LMICs";0.0810481;-0.0;"WATER RESOURCES PROTECTION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources protection";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources protection";"";"";0.0810481;"";"";"";""
1251031;"Germany";"Burkina Faso";"5";"287";"LDCs";0.0266768;-0.0;"WATER RESOURCES POLICY AND ADMINISTRATIVE MANAGEMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources policy and administrative management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources policy and administrative management";"";"";0.0266768;"";"";"";""
1251051;"Germany";"Yemen";"5";"580";"LDCs";0.22139;-0.0;"WATER RESOURCES POLICY AND ADMINISTRATIVE MANAGEMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources policy and administrative management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources policy and administrative management";"";"";0.22139;"";"";"";""
1251067;"Germany";"Kenya";"5";"248";"LMICs";0.137747;-0.0;"WATER RESOURCES POLICY AND ADMINISTRATIVE MANAGEMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources policy and administrative management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources policy and administrative management";"";"";0.137747;"";"";"";""
1251068;"Germany";"Kenya";"5";"248";"LMICs";0.192951;-0.0;"WATER SUPPLY AND SANITATION - LARGE SYSTEMS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply and sanitation - large systems";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water supply and sanitation - large systems";"";"";0.192951;"";"";"";""
1251085;"Germany";"Mali";"5";"255";"LDCs";0.142657;-0.0;"WASTE MANAGEMENT/DISPOSAL";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Waste management/disposal";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Waste management/disposal";"";"";0.142657;"";"";"";""
1251135;"Germany";"Philippines";"5";"755";"LMICs";0.120447;-0.0;"WASTE MANAGEMENT/DISPOSAL";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Waste management/disposal";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Waste management/disposal";"";"";0.120447;"";"";"";""
1251150;"Germany";"Zambia";"5";"288";"LDCs";0.566336;-0.0;"WATER SUPPLY AND SANITATION - LARGE SYSTEMS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply and sanitation - large systems";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water supply and sanitation - large systems";"";"";0.566336;"";"";"";""
1251151;"Germany";"Zambia";"5";"288";"LDCs";0.0161506;-0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Basic drinking water supply and basic sanitation";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Basic drinking water supply and basic sanitation";"";"";0.0161506;"";"";"";""
1251740;"Germany";"Afghanistan";"5";"625";"LDCs";3.9837;-0.0;"IMPROVEMENT OF URBAN DRINKING WATER SUPPLY AND SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Improvement of urban drinking water supply and sanitation";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GTZ";"2010-05-26";"2013-12-31";"Institutional capacity in the water sector has improved regarding drinking water supply and sanitation services, especially for the poor, and water resource management.";"";"";1.03386;"";"";"";""
1251998;"Germany";"West Bank and Gaza Strip";"5";"550";"LMICs";1.3279;-0.0;"WATER PROGRAMME FOR THE PALESTINIAN TERRITORIES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Programme for the Palestinian Territories";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GTZ";"2009-11-03";"2012-12-31";"Water and sanitation services have improved.";"";"";1.53604;"";"";"";""
1252022;"Germany";"Armenia";"5";"610";"LMICs";39.837;-0.0;"MUNICIPAL INFRASTRUCTURE REHABILITATION 2, PHASE III - INVESTMENT-";"Kreditanstalt für Wiederaufbau";"13";"140";"Municipal Infrastructure Rehabilitation 2, Phase III - Investment-";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-29";"2018-12-27";"Municipal Infrastructure Rehabilitation 2, Phase III - Investment-";"2010-05-04";"";0.377583;0.0;0.0;2877319.0;29740.0
1252054;"Germany";"Zambia";"5";"288";"LDCs";6.6395;-0.0;"WATER SECTOR REFORM PROGRAMME (WSRP)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Sector Reform Programme (WSRP)";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GTZ";"2009-12-21";"2012-12-31";"An improved legal, organisational and institutional environment is established in the Zambian water sector for improving access for poor population groups to clean drinking water and sanitary facilities and for integrated water resources management.";"";"";2.22171;"";"";"";""
1252061;"Germany";"Zimbabwe";"5";"265";"Other LICs";5.3116;-0.0;"MUNICIPAL WATER AND SEWAGE PROVISION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"municipal water and sewage provision";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GTZ";"2009-06-29";"2012-12-31";"Water and sanitation services and waste management have improved in at least four selected medium-sized towns in Zimbabwe.";"";"";2.4628;"";"";"";""
1252074;"Germany";"Nicaragua";"5";"364";"LMICs";3.9837;-0.0;"WATER AND SANITATION PROGRAM IN NICARAGUA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water and Sanitation Program in Nicaragua";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GTZ";"2010-10-27";"2012-08-31";"Sector actors and institutions are better able to utilise their resources efficiently for the sustainable development of drinking water and sanitation services.";"";"";0.017479;"";"";"";""
1252156;"Germany";"Albania";"5";"71";"UMICs";1.99185;-0.0;"WATER SECTOR REFORM";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Sector Reform";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GTZ";"2010-10-13";"2012-12-31";"Stakeholders and institutions in the water and wastewater sector have improved their institutional, regulatory and operational skills.";"";"";0.00332764;"";"";"";""
1252301;"Germany";"Georgia";"5";"612";"LMICs";0.246704;-0.0;"MUNICIPAL INFRASTRUCTURE II";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Municipal Infrastructure II";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-30";"2013-12-29";"Municipal Infrastructure II (Accompanying Measures)";"2010-12-30";"";0.195391;0.0;0.0;3786695.0;69700.0
1252356;"Germany";"Mali";"5";"255";"LDCs";3.31975;-0.0;"SWAP KLEINSTÄDT. WASSERVERSORGUNG BGLM.";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"SWAP Kleinstädt. Wasserversorgung Bglm.";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-01-13";"2013-01-12";"The programme aims at supplying the semi-urban population in the 1st, 2nd, 5th and 6th region of Mali with drinking water and at improving the sanitation situation of the population in the programme.";"2010-01-13";"";0.0;0.0;0.0;15049353.0;1240190.0
1252361;"Germany";"Peru";"5";"454";"UMICs";0.929531;-0.0;"PROGRAMM F. SCHNELL WIRKSAME MAßNAHM. II";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Programm f. schnell wirksame Maßnahm. II";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-29";"2013-12-28";"Rapid Interventions in the Sanitation Sector";"2010-12-29";"";0.0;0.0;0.0;29027674.0;1285220.0
1252362;"Germany";"Sudan";"5";"278";"LDCs";1.3279;-0.0;"DEVELOPMENT OF THE URBAN WATER AND SANITATION SECTOR IN SOUTHERN SUDAN";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Development of the urban water and sanitation sector in Southern Sudan";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GTZ";"2008-11-19";"2013-12-31";"The urban population has better access to clean drinking water and sanitation services.";"";"";1.63713;"";"";"";""
1252364;"Germany";"Albania";"5";"71";"UMICs";2.6558;-0.0;"SOLID WASTE MANAGEMENT SOUTH-EAST ALBANIA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Solid Waste Management South-East Albania";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-23";"2013-12-22";"Solid Waste Management South-East Albania";"2010-12-23";"";0.0;0.0;0.0;2913021.0;28750.0
1252404;"Germany";"China (People's Republic of)";"5";"730";"UMICs";19.9185;-0.0;"FINANCING OF THE UPGRADING OF PHASE I AND CONSTRUCTION OF PHASE II OF LIUWEI WASTE WATER TREATMENT PLANT";"Kreditanstalt für Wiederaufbau";"13";"140";"Financing of the upgrading of Phase I and construction of Phase II of Liuwei Waste Water Treatment Plant";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-10-11";"2018-10-09";"Yangzhou Liuwei Waste Water Treatment Plant";"2010-04-12";"";10.498;0.0;0.0;1337705000.0;9562911.25
1252405;"Germany";"China (People's Republic of)";"5";"730";"UMICs";42.4928;-0.0;"URBAN INFRASTRUCTURE CHIFENG, INNER MONGOLIA";"Kreditanstalt für Wiederaufbau";"13";"140";"Urban Infrastructure Chifeng, Inner Mongolia";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-04-12";"2018-04-10";"Urban Infrastructure Chifeng, Inner Mongolia";"2010-04-12";"";0.0;0.0;0.0;1337705000.0;9562911.25
1252498;"Germany";"Albania";"5";"71";"UMICs";21.2464;-0.0;"MUNICIPAL INFRASTRUCTURE PROGRAMME I";"Kreditanstalt für Wiederaufbau";"13";"140";"Municipal Infrastructure Programme I";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-23";"2018-12-21";"Municipal Infrastructure Programme I";"2010-12-23";"";0.0;0.0;0.0;2913021.0;28750.0
1252519;"Germany";"Burundi";"5";"228";"LDCs";17.2627;-0.0;"PROGRAMM D'EAU IIB";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Programm d'Eau IIb";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-15";"2013-12-14";"Programme Sectoriel Eau Phase II b";"2010-07-27";"";6.25409;0.0;0.0;8675602.0;27830.0
1252588;"Germany";"Albania";"5";"71";"UMICs";5.3116;-0.0;"ENVIRONM.PROTECTION LAKE OHRID/PROGRADEC III";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Environm.Protection Lake Ohrid/Progradec III";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-23";"2013-12-22";"Environm.Protection Lake Ohrid/Progradec III";"2010-12-23";"";0.0;0.0;0.0;2913021.0;28750.0
1252595;"Germany";"China (People's Republic of)";"5";"730";"UMICs";3.67193;-0.0;"MUNICIPAL SEWAGE TREATMENT PROGRAMMEIII";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Municipal Sewage Treatment ProgrammeIII";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-15";"2013-12-14";"Financing of the Songyuan Jiangbei Wastewater Treatment Plant and the wastewater treatment plant for the City of Tonghua and related consulting services.";"2010-12-15";"";11.1638;0.0;0.0;1337705000.0;9562911.25
1252627;"Germany";"Albania";"5";"71";"UMICs";7.9674;-0.0;"ENVIRONM.PROTECTION LAKE OHRID/PROGRADEC III";"Kreditanstalt für Wiederaufbau";"13";"140";"Environm.Protection Lake Ohrid/Progradec III";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-23";"2018-12-21";"Environm.Protection Lake Ohrid/Progradec III";"2010-12-23";"";0.0;0.0;0.0;2913021.0;28750.0
1252695;"Germany";"West Bank and Gaza Strip";"5";"550";"LMICs";5.3116;-0.0;"SEWERAGE PROJECT NABLUS-WEST";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Sewerage Project Nablus-West";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-08-31";"2013-08-30";"Extension of the trunk sewer, constrution of a stormwater retention tank, construction of the interceptor to the treatment plant site and turnkey-erection of a wastewater treatment plant.";"2010-08-31";"";4.95817;0.0;0.0;3786161.0;6020.0
1252818;"Germany";"Yemen";"5";"580";"LDCs";3.71812;-0.0;"EXTEN. OF SEWERAGE TREATMENT PLANT IBB";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Exten. of Sewerage Treatment Plant IBB";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-10-04";"2013-10-03";"Exten. of Sewerage Treatment Plant IBB";"2010-10-04";"";0.0;0.0;0.0;23154855.0;527970.0
1253060;"Germany";"China (People's Republic of)";"5";"730";"UMICs";25.8941;-0.0;"FINANCING OF THE YICHANG URBAN WASTEWATER TREATMENT AND DOMESTIC WASTE TREATMENT";"Kreditanstalt für Wiederaufbau";"13";"140";"Financing of the Yichang Urban Wastewater Treatment and Domestic Waste Treatment";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-15";"2018-12-13";"Municipal Sewage Treatment Programme IV";"2010-12-15";"";0.0;0.0;0.0;1337705000.0;9562911.25
1253061;"Germany";"China (People's Republic of)";"5";"730";"UMICs";19.9185;-0.0;"FINANCING OF THE YICHANG URBAN WASTEWATER TREATMENT AND DOMESTIC WASTE TREATMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Financing of the Yichang Urban Wastewater Treatment and Domestic Waste Treatment";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-15";"2013-12-14";"Municipal Sewage Treatment Programme IV";"2010-12-15";"";0.0;0.0;0.0;1337705000.0;9562911.25
1253067;"Germany";"Turkey";"5";"55";"UMICs";35.4563;-0.0;"MUNICIPAL INFRASTRUCTURE PROGRAMME VI";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Municipal Infrastructure Programme VI";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-28";"2013-12-27";"Municipal Infrastructure Programme VI";"2010-12-28";"";0.0;0.0;0.0;72326988.0;785350.0
1253068;"Germany";"Turkey";"5";"55";"UMICs";53.1824;-0.0;"MUNICIPAL INFRASTRUCTURE PROGRAMME VI";"Kreditanstalt für Wiederaufbau";"13";"140";"Municipal Infrastructure Programme VI";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-28";"2018-12-26";"Municipal Infrastructure Programme VI";"2010-12-28";"";0.0;0.0;0.0;72326988.0;785350.0
1253108;"Germany";"Viet Nam";"5";"769";"LMICs";0.0643235;-0.0;"TECHNOLOGIES FOR WATER PROTECTION";"Federal Ministries";"11";"140";"Technologies for Water Protection";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think tank";"2008-01-01";"2010-06-30";"Verbundprojekt - Entwicklung von Strategien und Verfahren für eine nachhaltige Sanierung, Stabilisierung und Bewirtschaftung des Hoan Kiem Sees in Hanoi, Vietnam / Teilprojekt Anpassung und Weiterentwicklung von Verfahren zur Entwässerung von Seesedimenten";"";"";0.0908815;"";"";"";""
1253233;"Germany";"Brazil";"5";"431";"UMICs";0.874069;-0.0;"INTEGRATED WATER RESOURCE MANAGEMENT";"Federal Ministries";"11";"140";"Integrated Water Resource Management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think tank";"2010-01-01";"2012-12-31";"Verbundprojekt - IWAS-AGUA DF - Integriertes Wasserressourcen-Management für den Federal District Brasilia - Teilprojekt 1 - Bewertung von Nährstoffen, Mikroverunreinigungen und Feinstpartikeln in Rohwasser und Sedimenten als Basis für eine optimierte Wasserbehandlung";"";"";0.132713;"";"";"";""
1253234;"Germany";"Brazil";"5";"431";"UMICs";0.675811;-0.0;"INTEGRATED WATER RESOURCE MANAGEMENT";"Federal Ministries";"11";"140";"Integrated Water Resource Management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think tank";"2010-01-01";"2012-12-31";"Verbundprojekt - IWAS-AGUA DF - Integriertes Wasserressourcen-Management für den Federal District Brasilia - Teilprojekt 2 - Siedlungsentwässerung und Abwasserbewirtschaftung";"";"";0.205825;"";"";"";""
1253235;"Germany";"Brazil";"5";"431";"UMICs";0.233287;-0.0;"INTEGRATED WATER RESOURCE MANAGEMENT";"Federal Ministries";"11";"140";"Integrated Water Resource Management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think tank";"2010-01-01";"2011-12-31";"Verbundprojekt - IWAS-AGUA DF - Integriertes Wasserressourcen-Management für den Federal District Brasilia - Teilprojekt 3 - Managementmethoden und Entscheidungshilfen";"";"";0.106232;"";"";"";""
1253374;"Germany";"China (People's Republic of)";"5";"730";"UMICs";0.022885;-0.0;"WATER SUPPLY";"Federal Ministries";"11";"140";"Water Supply";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think tank";"2006-10-01";"2010-03-31";"Verbundprojekt - Entwicklung neuer Verfahren zur simultanen Elimination von organischen Schadstoffen (Pestizide) und Nitrat aus Trinkwasser unter Verwendung biologisch abbaubarer Festsubstrate (Kooperationsvorhaben mit Tsinghua University, China - Teilprojekt IV)";"";"";0.022885;"";"";"";""
1253480;"Germany";"Brazil";"5";"431";"UMICs";0.0357511;-0.0;"DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES";"Federal Ministries";"11";"140";"Development of Sustainable Water Technologies";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think tank";"2005-04-01";"2011-02-28";"Verbundprojekt - Entwicklung, Bau, Optimierung und Feldtest einer neuartigen solarthermischen Meerwasserentsalzungsanlage mit mehrstufiger Wärmerückgewinnung (AQUASOL)";"";"";0.0357511;"";"";"";""
